,App id,clean_content,tags
280,B004LOMB2Q,"['i', 'agree', 'with', 'concerns', 'about', 'permissions']","['O', 'O', 'O', 'O', 'O', 'O']"
281,B004LOMB2Q,"['the', 'app', 'itself', 'is', 'great']","['O', 'O', 'O', 'O', 'O']"
282,B004LOMB2Q,"['the', 'fact', 'that', 'i', 'can', 'have', 'it', 'on', 'my', 'thunderbolt', 'kindle', 'and', 'computer', 'makes', 'it', 'very', 'convenient']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
283,B004LOMB2Q,"['syncs', 'all', 'three', 'without', 'problems']","['B', 'O', 'O', 'O', 'O']"
284,B004LOMB2Q,"['so', 'nice', 'not', 'to', 'wonder', 'where', 'you', 'saved', 'your', 'data', 'and', 'be', 'able', 'to', 'access', 'it', 'and', 'update', 'it', 'from', 'multiple', 'devices']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'I', 'I']"
285,B004LOMB2Q,"['i', 'started', 'working', 'with', 'evernote', 'last', 'year', 'when', 'looking', 'for', 'a', 'note', 'taking', 'program', 'to', 'organize', 'my', 'class', 'notes']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'I']"
286,B004LOMB2Q,"['i', 'needed', 'something', 'that', 'could', 'at', 'least', 'reasonably', 'organize', 'scanned', 'note', 'from', 'classes', 'like', 'calculus', 'and', 'gen', 'chem', 'where', 'notes', 'cant', 'be', 'taken', 'on', 'the', 'computer', 'reasonably']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
287,B004LOMB2Q,"['in', 'other', 'courses', 'i', 'found', 'evernote', 'to', 'be', 'perfect', 'but', 'the', 'shear', 'number', 'of', 'notes', 'often', 'ran', 'me', 'into', 'a', 'wall', 'with', 'the', 'limited', 'mb']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
288,B004LOMB2Q,"['since', 'then', 'i', 'have', 'upgraded', 'to', 'the', 'premium', 'edition', 'of', 'evernote', 'and', 'the', 'service', 'has', 'consistantly', 'gotten', 'better', 'every', 'month']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
289,B004LOMB2Q,"['the', 'mb', 'pay', 'wall', 'was', 'well', 'engineered']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
290,B004LOMB2Q,"['it', 'should', 'be', 'noted', 'that', 'most', 'users', 'dont', 'need', 'to', 'worry', 'about', 'running', 'out', 'their', 'quota']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
291,B004LOMB2Q,"['in', 'fact', 'it', 'is', 'nearly', 'impossible', 'to', 'run', 'out', 'your', 'quota', 'if', 'you', 'are', 'only', 'taking', 'text', 'notes', 'and', 'saving', 'web', 'clippings']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I']"
292,B004LOMB2Q,"['you', 'may', 'consider', 'upgrading', 'if', 'archiving', 'large', 'quantities', 'of', 'pdfs', 'and', 'pictures', 'is', 'your', 'goal', 'on', 'the', 'kindle', 'fire', 'this', 'apps', 'start', 'screen', 'is', 'a', 'little', 'redundant']","['O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']"
293,B004LOMB2Q,"['the', 'new', 'note', 'button', 'and', 'attach', 'button', 'are', 'the', 'only', 'two', 'that', 'work']","['O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']"
294,B004LOMB2Q,"['the', 'add', 'voice', 'note', 'and', 'photo', 'note', 'do', 'the', 'same', 'thing', 'as', 'the', 'attach', 'button']","['O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I']"
295,B004LOMB2Q,"['i', 'don', 't', 'know', 'how', 'this', 'has', 'changed', 'for', 'the', 'kindle', 'fire', 'hd']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
296,B004LOMB2Q,"['the', 'interface', 'has', 'been', 'well', 'redesigned', 'to', 'make', 'working', 'with', 'it', 'more', 'intuitive', 'albeit', 'a', 'little', 'bit', 'chunkier', 'as', 'a', 'premium', 'user', 'i', 'take', 'advantage', 'of', 'the', 'extra', 'space', 'in', 'very', 'creative', 'ways']","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
297,B004LOMB2Q,"['i', 'am', 'a', 'student', 'and', 'just', 'like', 'any', 'other', 'student', 'i', 'sit', 'through', 'countless', 'powerpoint', 'lectures']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
298,B004LOMB2Q,"['i', 'like', 'to', 'use', 'the', 'the', 'table', 'tool', 'in', 'the', 'desktop', 'client', 'to', 'put', 'all', 'the', 'slides', 'in', 'one', 'column', 'and', 'the', 'descriptions', 'in', 'the', 'other']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O']"
299,B004LOMB2Q,"['when', 'reading', 'on', 'the', 'android', 'app', 'you', 'can', 'then', 'quicky', 'and', 'effectively', 'go', 'through', 'andas', 'for', 'pdfs', 'there', 'is', 'no', 'integrated', 'reader', 'that', 'allows', 'you', 'to', 'display', 'the', 'files', 'inline', 'like', 'the', 'desktop', 'clients']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O']"
300,B004LOMB2Q,"['instead', 'the', 'pdfs', 'are', 'shown', 'as', 'attachments']","['O', 'O', 'B', 'I', 'I', 'I', 'I']"
301,B004LOMB2Q,"['when', 'clicked', 'they', 'are', 'opened', 'in', 'what', 'ever', 'pdf', 'reader', 'you', 'have', 'or', 'on', 'the', 'kindle', 'fire', 'the', 'pdf', 'is', 'opened', 'in', 'the', 'kindle', 'reader', 'software', 'which', 'is', 'only', 'well', 'designed', 'for', 'reading', 'appropriately', 'formated', 'pdfs']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
302,B004LOMB2Q,"['i', 'would', 'recommend', 'installing', 'adobe', 'readeradobe', 'readerwhich', 'perfectly', 'displays', 'pdfs', 'on', 'the', 'kindle', 'fire', 'for', 'whatever', 'reason', 'on', 'the', 'kindle', 'fire', 'voice', 'notes', 'will', 'not', 'play']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']"
303,B004LOMB2Q,"['i', 'understand', 'that', 'the', 'st', 'gen', 'kindle', 'fire', 'doesn', 't', 'have', 'a', 'microphone', 'so', 'no', 'you', 'can', 't', 'make', 'audio', 'notes', 'update', 'thursday', 'nov', 'th', 'evernote', 'announced', 'serious', 'changes', 'to', 'their', 'client', 'and', 'their', 'service', 'addressing', 'many', 'of', 'the', 'concerns', 'of', 'reviewers']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
304,B004LOMB2Q,"['i', 'love', 'this', 'app', 'including', 'the', 'pc', 'version', 'and', 'i', 'especially', 'love', 'the', 'easy', 'sync']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']"
305,B004LOMB2Q,"['it', 'has', 'more', 'functionality', 'than', 'i', 'expected']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
306,B004LOMB2Q,"['vastly', 'superior', 'to', 'the', 'other', 'note', 'apps', 'i', 've', 'used']","['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']"
307,B004LOMB2Q,"['keeps', 'me', 'organized']","['B', 'I', 'I']"
308,B004LOMB2Q,"['great', 'way', 'to', 'sync', 'notes', 'across', 'platforms']","['O', 'O', 'O', 'B', 'I', 'O', 'O']"
309,B004LOMB2Q,"['i', 'use', 'it', 'in', 'tandem', 'with', 'pulse', 'to', 'save', 'recipes']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I']"
310,B004LOMB2Q,"['and', 'it', 's', 'free', 'what', 's', 'not', 'to', 'love']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
311,B004LOMB2Q,"['i', 'really', 'like', 'this', 'app']","['O', 'O', 'O', 'O', 'O']"
312,B004LOMB2Q,"['i', 'have', 'it', 'on', 'my', 'kindle', 'fire', 'an', 'use', 'it', 'for', 'making', 'lists']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I']"
313,B004LOMB2Q,"['the', 'checkbox', 'option', 'comes', 'in', 'very', 'handy']","['O', 'B', 'I', 'O', 'O', 'O', 'O']"
314,B004LOMB2Q,"['i', 'use', 'evernote', 'as', 'my', 'primary', 'note', 'taking', 'method', 'in', 'college', 'and', 'to', 'be', 'honest', 'it', 's', 'been', 'one', 'of', 'the', 'most', 'helpful', 'applications', 'i', 've', 'ever', 'used']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
315,B004LOMB2Q,"['my', 'only', 'two', 'minor', 'gripes', 'are', 'that', 'there', 'is', 'a', 'persistant', 'bug', 'that', 'prevents', 'me', 'from', 'editing', 'many', 'of', 'my', 'notes', 'on', 'an', 'iphone', 'the', 'screen', 'jumps', 'around', 'with', 'every', 'keypress', 'and', 'the', 'overly', 'minimalistic', 'formatting', 'options', 'necessitating', 'a', 'separate', 'word', 'processor', 'for', 'essays', 'or', 'any', 'other', 'serious', 'papers']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
316,B004LOMB2Q,"['fix', 'those', 'and', 'i', 'll', 'pay', 'for', 'the', 'app', 'with', 'no', 'regrets']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
317,B004LOMB2Q,"['this', 'is', 'a', 'brilliant', 'program']","['O', 'O', 'O', 'O', 'O']"
318,B004LOMB2Q,"['it', 'syncs', 'with', 'my', 'pc', 'my', 'notebook', 'my', 'netbook', 'my', 'kindle', 'and', 'my', 'android', 'phone', 'seamlessly']","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
319,B004LOMB2Q,"['it', 'holds', 'everything', 'from', 'web', 'pages', 'to', 'simple', 'notes', 'to', 'complex', 'itineraries', 'evernote', 'is', 'my', 'go', 'to', 'program', 'for', 'retaining', 'information']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I']"
320,B004LOMB2Q,"['thank', 'you', 'evernote']","['O', 'O', 'O']"
321,B004LOMB2Q,"['i', 'write', 'songs', 'and', 'like', 'to', 'keep', 'a', 'diary', 'so', 'evernote', 'really', 'helps', 'me', 'keep', 'track', 'of', 'everything']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I']"
322,B004LOMB2Q,"['i', 'also', 'like', 'skitch', 'which', 'lets', 'you', 'draw', 'pics', 'and', 'sign', 'your', 'name', 'on', 'important', 'notes']","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'I']"
323,B004LOMB2Q,"['it', 'is', 'a', 'separate', 'download', 'but', 'once', 'its', 'downloaded', 'you', 'can', 'click', 'the', 'link', 'let', 'you', 'sign', 'or', 'draw', 'onto', 'your', 'notes']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'I']"
324,B004LOMB2Q,"['i', 'just', 'use', 'this', 'for', 'everything', 'grocery', 'lists', 'recipes', 'websites', 'schedules', 'story', 'writing', 'class', 'notes', 'ect']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'B', 'B', 'B', 'I', 'O', 'O', 'O']"
325,B004LOMB2Q,"['all', 'in', 'one', 'place']","['O', 'O', 'O', 'O']"
326,B004LOMB2Q,"['this', 'is', 'on', 'my', 'computer', 'kindle', 'fire', 'and', 'iphone', 'and', 'can', 'be', 'synced', 'across', 'all', 'these', 'devices']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I']"
327,B004LOMB2Q,"['i', 'have', 'to', 'say', 'when', 'it', 'came', 'to', 'using', 'planners', 'i', 'd', 'always', 'say', 'i', 'prefer', 'paper', 'to', 'electronic']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
328,B004LOMB2Q,"['not', 'so', 'much', 'anymore', 'although', 'this', 'isn', 't', 'a', 'planner', 'exactly']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
329,B004LOMB2Q,"['but', 'you', 'can', 'certainly', 'make', 'it', 'one', 'if', 'you', 'wanted']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
330,B004LOMB2Q,"['i', 'love', 'how', 'you', 'can', 'format', 'it', 'with', 'check', 'boxes', 'and', 'tables']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O']"
331,B004LOMB2Q,"['it', 'really', 'has', 'helped', 'me', 'keep', 'organized', 'with', 'everything', 'in', 'one', 'place', 'and', 'easy', 'to', 'find']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']"
332,B004LOMB2Q,"['no', 'more', 'wondering', 'where', 'i', 'wrote', 'that', 'note', 'down', 'what', 'that', 'website', 'was', 'or', 'where', 'my', 'grocery', 'list', 'ran', 'off', 'to']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']"
333,B004LOMB2Q,"['i', 'know', 'it', 's', 'all', 'right', 'there']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
334,B004LOMB2Q,"['i', 'love', 'how', 'this', 'app', 'syncs', 'with', 'all', 'my', 'devices', 'inc', 'my', 'phone', 'and', 'tablet']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O']"
335,B004LOMB2Q,"['it', 'has', 'helped', 'me', 'organize', 'my', 'work', 'and', 'personal', 'life', 'so', 'much', 'that', 'i', 'would', 'be', 'lost', 'without', 'it']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
336,B004LOMB2Q,"['i', 'have', 'a', 'droid', 'phone', 'and', 'am', 'used', 'to', 'the', 'andronotes', 'app', 'so', 'i', 'haven', 't', 'really', 'used', 'this', 'one', 'yet']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
337,B004LOMB2Q,"['i', 'had', 'it', 'on', 'a', 'previous', 'phone', 'and', 'never', 'used', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
338,B004LOMB2Q,"['i', 'think', 'i', 'm', 'just', 'used', 'to', 'the', 'andronotes', 'but', 'i', 'will', 'definitely', 'take', 'time', 'to', 'get', 'adjusted', 'to', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
339,B004LOMB2Q,"['one', 'thing', 'that', 'would', 'make', 'it', 'better', 'than', 'andronotes', 'is', 'if', 'it', 'is', 'alphabetical', 'when', 'searching', 'for', 'notes']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']"
340,B004LOMB2Q,"['very', 'useful', 'app', 'you', 'can', 'note', 'sonething', 'in', 'your', 'mobile', 'device', 'then', 'view', 'it', 'on', 'your', 'computer']","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
341,B004LOMB2Q,"['or', 'the', 'oppsite', 'pls', 'it', 'has', 'an', 'add', 'in', 'in', 'outlook', 'too']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']"
342,B004LOMB2Q,"['very', 'easy', 'to', 'use']","['O', 'O', 'O', 'O']"
343,B004LOMB2Q,"['works', 'in', 'different', 'applications', 'syncs', 'between', 'all', 'my', 'devices']","['O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I']"
344,B004LOMB2Q,"['set', 'up', 'very', 'easy', 'and', 'started', 'using', 'right', 'away']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
345,B004LOMB2Q,"['only', 'had', 'this', 'app', 'for', 'a', 'day', 'but', 'i', 'm', 'in', 'love']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
346,B004LOMB2Q,"['thank', 'u', 'for', 'providing', 'this']","['O', 'O', 'O', 'O', 'O']"
347,B004LOMB2Q,"['only', 'thing', 'i', 'ask', 'is', 'create', 'a', 'way', 'to', 'drag', 'notes', 'from', 'books', 'on', 'kindle', 'fire']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O']"
348,B004LOMB2Q,"['i', 'am', 'a', 'busy', 'lady']","['O', 'O', 'O', 'O', 'O']"
349,B004LOMB2Q,"['wife', 'mother', 'full', 'time', 'employee', 'in', 'public', 'education', 'student', 'as', 'well', 'as', 'the', 'founder', 'of', 'two', 'non', 'profit', 'organizations']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
350,B004LOMB2Q,"['i', 'can', 'make', 'a', 'file', 'for', 'everything', 'from', 'my', 'son', 's', 'funny', 'quotes', 'to', 'homework', 'and', 'tasks', 'as', 'well', 'as', 'make', 'separate', 'note', 'files', 'for', 'both', 'of', 'my', 'non', 'profits']","['O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O']"
351,B004LOMB2Q,"['the', 'only', 'down', 'side', 'is', 'that', 'not', 'all', 'the', 'options', 'available', 'on', 'your', 'computer', 'and', 'tablet', 'are', 'available', 'on', 'the', 'phone', 'application']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
352,B004LOMB2Q,"['but', 'i', 'am', 'still', 'over', 'the', 'moon', 'about', 'this', 'app']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
353,B004LOMB2Q,"['app', 'has', 'been', 'invaluable', 'to', 'me', 'in', 'keeping', 'track', 'of', 'certain', 'articles', 'as', 'well', 'as', 'being', 'able', 'to', 'send', 'them', 'to', 'my', 'different', 'email', 'sites']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I']"
354,B004LOMB2Q,"['i', 'have', 'had', 'it', 'for', 'several', 'months']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
355,B004LOMB2Q,"['it', 'works', 'well', 'with', 'my', 'kindle', 'fire']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
356,B004LOMB2Q,"['great', 'for', 'multiple', 'device', 'users']","['O', 'O', 'O', 'O', 'O']"
357,B004LOMB2Q,"['i', 'have', 'several', 'and', 'can', 'share', 'with', 'the', 'wife', 'instantly']","['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']"
358,B004LOMB2Q,"['i', 'had', 'go', 'set', 'it', 'up', 'for', 'her', 'but', 'thats', 'not', 'the', 'point']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
359,B004LOMB2Q,"['so', 'far', 'this', 'app', 'is', 'helping', 'me', 'be', 'organized']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
360,B004LOMB2Q,"['i', 'seem', 'to', 'have', 'so', 'many', 'little', 'things', 'i', 'have', 'to', 'do', 'and', 're', 'do', 'i', 'was', 'just', 'about', 'to', 'give', 'up', 'then', 'evernote', 'so', 'far', 'has', 'saved', 'the', 'day']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
361,B004LOMB2Q,"['i', 'use', 'this', 'for', 'my', 'business', 'and', 'it', 'makes', 'delegating', 'and', 'tracking', 'my', 'to', 'do', 'list', 'so', 'much', 'more', 'convenient']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
362,B004LOMB2Q,"['i', 'love', 'how', 'you', 'can', 'create', 'separate', 'notebooks', 'and', 'include', 'attachments', 'for', 'any', 'use']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O']"
363,B004LOMB2Q,"['they', 'need', 'to', 'fix', 'the', 'butt', 'ugly', 'iphone', 'version']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
364,B004LOMB2Q,"['hoping', 'they', 'don', 't', 'roll', 'out', 'the', 'ugly', 'as', 'he', 'll', 'iphone', 'version', 'for', 'kindle']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
365,B004LOMB2Q,"['i', 'have', 'used', 'evermore', 'for', 'over', 'six', 'months', 'and', 'so', 'far', 'it', 'has', 'met', 'my', 'needs', 'adequately']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
366,B004LOMB2Q,"['i', 'am', 'still', 'concerned', 'about', 'the', 'privacy', 'issues']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
367,B004LOMB2Q,"['i', 'love', 'it']","['O', 'O', 'O']"
368,B004LOMB2Q,"['i', 'wish', 'i', 'knew', 'how', 'to', 'rotate', 'a', 'picture', 'but', 'i', 'm', 'learning', 'more', 'and', 'more', 'each', 'day', 'for', 'an', 'old', 'geezer']","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
369,B004LOMB2Q,"['i', 'd', 'like', 'a', 'complete', 'substitute', 'for', 'onenote', 'and', 'this', 'isn', 't', 'it', 'but', 'it', 'does', 'a', 'lot']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
370,B004LOMB2Q,"['i', 'like', 'synchronizing', 'across', 'platforms', 'especially']","['O', 'O', 'B', 'I', 'I', 'O']"
371,B004LOMB2Q,"['i', 'use', 'this', 'everyday']","['O', 'O', 'O', 'O']"
372,B004LOMB2Q,"['it', 'is', 'on', 'every', 'device', 'i', 'own']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
373,B004LOMB2Q,"['i', 'even', 'love', 'the', 'internet', 'browser', 'clipper']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
374,B004LOMB2Q,"['i', 'never', 'forget', 'anything', 'anymore']","['O', 'O', 'O', 'O', 'O']"
375,B004LOMB2Q,"['evernote', 'is', 'one', 'of', 'the', 'note', 'apps', 'that', 's', 'been', 'around', 'for', 'a', 'while', 'and', 'is', 'very', 'popular']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
376,B004LOMB2Q,"['as', 'a', 'result', 'it', 's', 'been', 'well', 'tested', 'debugged', 'and', 'refined', 'over', 'the', 'years', 'and', 'you', 'can', 'expect', 'a', 'smooth', 'bug', 'free', 'and', 'capable', 'app', 'when', 'you', 'buy', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
